CMDLINE python3 notorch_minimal_example.py --epochs 3
MEM 400.167969 1591983372.6384
MEM 400.167969 1591983372.7387
MEM 400.167969 1591983372.8392
MEM 208.023438 1591983372.9396
MEM 244.023438 1591983373.0401
MEM 278.023438 1591983373.1406
MEM 351.601562 1591983373.2410
MEM 206.023438 1591983373.3415
MEM 240.023438 1591983373.4420
MEM 276.023438 1591983373.5424
MEM 330.363281 1591983373.6428
MEM 402.355469 1591983373.7432
MEM 402.355469 1591983373.8437
MEM 408.285156 1591983373.9440
MEM 408.285156 1591983374.0445
MEM 408.285156 1591983374.1449
MEM 206.023438 1591983374.2454
MEM 240.023438 1591983374.3458
MEM 278.023438 1591983374.4462
MEM 387.601562 1591983374.5466
MEM 216.023438 1591983374.6471
MEM 254.023438 1591983374.7477
MEM 290.101562 1591983374.8483
MEM 389.656250 1591983374.9487
MEM 412.343750 1591983375.0491
MEM 412.343750 1591983375.1496
MEM 418.257812 1591983375.2501
MEM 418.257812 1591983375.3506
MEM 326.890625 1591983375.4510
MEM 222.023438 1591983375.5514
MEM 258.023438 1591983375.6518
MEM 298.101562 1591983375.7523
MEM 196.023438 1591983375.8528
MEM 234.023438 1591983375.9532
MEM 268.023438 1591983376.0536
MEM 306.101562 1591983376.1540
MEM 413.500000 1591983376.2545
MEM 216.023438 1591983376.3550
MEM 252.023438 1591983376.4555
MEM 286.101562 1591983376.5560
MEM 425.628906 1591983376.6564
MEM 220.023438 1591983376.7569
MEM 254.023438 1591983376.8574
MEM 290.101562 1591983376.9579
MEM 372.363281 1591983377.0583
MEM 372.363281 1591983377.1588
MEM 378.179688 1591983377.2592
MEM 378.179688 1591983377.3596
MEM 397.773438 1591983377.4601
MEM 206.023438 1591983377.5606
MEM 242.023438 1591983377.6611
MEM 278.023438 1591983377.7616
MEM 347.601562 1591983377.8621
MEM 206.023438 1591983377.9625
MEM 242.023438 1591983378.0629
MEM 278.023438 1591983378.1634
MEM 346.363281 1591983378.2638
MEM 372.132812 1591983378.3643
MEM 372.648438 1591983378.4649
MEM 378.320312 1591983378.5653
MEM 378.320312 1591983378.6658
MEM 416.152344 1591983378.7662
MEM 216.023438 1591983378.8668
MEM 252.023438 1591983378.9674
MEM 288.101562 1591983379.0679
MEM 399.601562 1591983379.1683
MEM 214.023438 1591983379.2687
MEM 244.023438 1591983379.3691
MEM 280.023438 1591983379.4697
MEM 350.363281 1591983379.5700
MEM 378.199219 1591983379.6704
MEM 378.199219 1591983379.7710
MEM 384.117188 1591983379.8714
MEM 384.117188 1591983379.9719
MEM 412.218750 1591983380.0723
MEM 212.023438 1591983380.1728
MEM 246.023438 1591983380.2732
MEM 278.023438 1591983380.3736
MEM 345.601562 1591983380.4740
MEM 210.023438 1591983380.5744
MEM 244.023438 1591983380.6749
MEM 276.023438 1591983380.7755
MEM 328.363281 1591983380.8759
MEM 368.281250 1591983380.9763
MEM 368.281250 1591983381.0768
MEM 380.140625 1591983381.1772
MEM 196.023438 1591983381.2777
MEM 230.023438 1591983381.3782
MEM 264.023438 1591983381.4787
MEM 296.101562 1591983381.5792
MEM 188.742188 1591983381.6797
MEM 226.023438 1591983381.7802
MEM 260.023438 1591983381.8806
MEM 296.101562 1591983381.9811
MEM 348.363281 1591983382.0815
MEM 348.363281 1591983382.1819
MEM 356.355469 1591983382.2824
MEM 356.355469 1591983382.3829
MEM 366.152344 1591983382.4835
MEM 412.300781 1591983382.5840
MEM 412.300781 1591983382.6845
MEM 416.941406 1591983382.7849
MEM 420.292969 1591983382.8854
MEM 420.292969 1591983382.9858
MEM 210.019531 1591983383.0863
MEM 246.019531 1591983383.1868
MEM 280.019531 1591983383.2872
MEM 361.597656 1591983383.3877
MEM 212.023438 1591983383.4883
MEM 244.023438 1591983383.5888
MEM 278.023438 1591983383.6892
MEM 342.363281 1591983383.7898
MEM 400.117188 1591983383.8902
MEM 400.117188 1591983383.9907
MEM 400.117188 1591983384.0913
MEM 408.109375 1591983384.1918
MEM 408.109375 1591983384.2924
MEM 188.742188 1591983384.3929
MEM 224.023438 1591983384.4935
MEM 258.023438 1591983384.5940
MEM 292.101562 1591983384.6946
MEM 188.742188 1591983384.7952
MEM 218.023438 1591983384.8956
MEM 252.023438 1591983384.9961
MEM 286.101562 1591983385.0968
MEM 352.164062 1591983385.1973
MEM 388.257812 1591983385.2980
MEM 388.257812 1591983385.3985
MEM 396.250000 1591983385.4990
MEM 396.250000 1591983385.5995
MEM 396.250000 1591983385.7001
MEM 198.023438 1591983385.8006
MEM 236.023438 1591983385.9012
MEM 274.023438 1591983386.0018
MEM 345.601562 1591983386.1025
MEM 204.023438 1591983386.2030
MEM 240.023438 1591983386.3036
MEM 276.023438 1591983386.4041
MEM 328.363281 1591983386.5046
MEM 376.140625 1591983386.6052
MEM 376.140625 1591983386.7056
MEM 384.132812 1591983386.8061
MEM 384.132812 1591983386.9067
MEM 385.679688 1591983387.0071
MEM 200.023438 1591983387.1076
MEM 238.023438 1591983387.2082
MEM 270.023438 1591983387.3087
MEM 302.101562 1591983387.4092
MEM 189.507812 1591983387.5097
MEM 226.023438 1591983387.6102
MEM 262.023438 1591983387.7106
MEM 296.101562 1591983387.8112
MEM 368.339844 1591983387.9116
MEM 368.339844 1591983388.0121
MEM 376.332031 1591983388.1126
MEM 376.332031 1591983388.2130
MEM 376.332031 1591983388.3134
MEM 192.023438 1591983388.4138
MEM 232.023438 1591983388.5143
MEM 268.023438 1591983388.6148
MEM 304.101562 1591983388.7152
MEM 194.023438 1591983388.8155
MEM 232.023438 1591983388.9159
MEM 262.023438 1591983389.0164
MEM 294.101562 1591983389.1169
MEM 358.285156 1591983389.2173
MEM 358.285156 1591983389.3178
MEM 366.277344 1591983389.4182
MEM 366.277344 1591983389.5187
MEM 390.769531 1591983389.6193
MEM 192.023438 1591983389.7197
MEM 232.023438 1591983389.8201
MEM 268.023438 1591983389.9206
MEM 302.101562 1591983390.0212
MEM 196.023438 1591983390.1217
MEM 234.023438 1591983390.2223
MEM 270.023438 1591983390.3229
MEM 306.570312 1591983390.4234
MEM 352.363281 1591983390.5239
MEM 366.136719 1591983390.6245
MEM 370.261719 1591983390.7250
MEM 370.261719 1591983390.8256
MEM 400.359375 1591983390.9261
MEM 208.023438 1591983391.0267
MEM 242.023438 1591983391.1272
MEM 276.023438 1591983391.2277
MEM 361.601562 1591983391.3283
MEM 212.023438 1591983391.4288
MEM 246.023438 1591983391.5293
MEM 280.023438 1591983391.6297
MEM 328.363281 1591983391.7303
MEM 376.125000 1591983391.8307
MEM 376.125000 1591983391.9312
MEM 380.250000 1591983392.0317
MEM 196.023438 1591983392.1321
MEM 232.023438 1591983392.2326
MEM 266.023438 1591983392.3332
MEM 304.101562 1591983392.4336
MEM 198.023438 1591983392.5340
MEM 236.023438 1591983392.6344
MEM 270.023438 1591983392.7348
MEM 304.101562 1591983392.8353
MEM 370.195312 1591983392.9358
MEM 370.195312 1591983393.0363
MEM 380.250000 1591983393.1369
MEM 380.250000 1591983393.2374
MEM 414.281250 1591983393.3380
MEM 216.023438 1591983393.4383
MEM 248.023438 1591983393.5387
MEM 284.101562 1591983393.6392
MEM 377.601562 1591983393.7397
MEM 210.023438 1591983393.8401
MEM 244.023438 1591983393.9406
MEM 280.023438 1591983394.0410
MEM 360.363281 1591983394.1415
MEM 374.320312 1591983394.2419
MEM 384.117188 1591983394.3424
MEM 384.117188 1591983394.4430
MEM 384.117188 1591983394.5435
MEM 188.742188 1591983394.6439
MEM 226.023438 1591983394.7444
MEM 260.023438 1591983394.8449
MEM 294.101562 1591983394.9455
MEM 188.742188 1591983395.0460
MEM 220.023438 1591983395.1465
MEM 254.023438 1591983395.2471
MEM 290.101562 1591983395.3478
MEM 382.246094 1591983395.4484
MEM 382.246094 1591983395.5488
MEM 386.113281 1591983395.6493
MEM 392.300781 1591983395.7497
MEM 392.300781 1591983395.8503
MEM 425.816406 1591983395.9508
MEM 222.023438 1591983396.0513
MEM 260.023438 1591983396.1517
MEM 296.101562 1591983396.2521
MEM 188.742188 1591983396.3525
MEM 224.023438 1591983396.4528
MEM 256.023438 1591983396.5532
MEM 290.101562 1591983396.6537
MEM 374.253906 1591983396.7542
MEM 388.175781 1591983396.8546
MEM 390.238281 1591983396.9551
MEM 398.230469 1591983397.0555
MEM 398.230469 1591983397.1561
MEM 190.023438 1591983397.2567
MEM 228.023438 1591983397.3571
MEM 260.023438 1591983397.4575
MEM 292.101562 1591983397.5581
MEM 188.742188 1591983397.6586
MEM 228.023438 1591983397.7591
MEM 266.023438 1591983397.8597
MEM 302.101562 1591983397.9602
MEM 398.164062 1591983398.0606
MEM 398.164062 1591983398.1611
MEM 408.218750 1591983398.2615
MEM 408.218750 1591983398.3620
MEM 408.218750 1591983398.4625
MEM 198.023438 1591983398.5629
MEM 238.023438 1591983398.6633
MEM 270.023438 1591983398.7637
MEM 306.312500 1591983398.8643
MEM 196.019531 1591983398.9648
MEM 232.019531 1591983399.0653
MEM 266.019531 1591983399.1658
MEM 304.101562 1591983399.2663
MEM 396.097656 1591983399.3668
MEM 406.152344 1591983399.4672
MEM 406.152344 1591983399.5676
MEM 416.207031 1591983399.6680
MEM 416.207031 1591983399.7686
MEM 188.742188 1591983399.8690
MEM 226.023438 1591983399.9694
MEM 260.023438 1591983400.0700
MEM 292.101562 1591983400.1705
MEM 188.742188 1591983400.2710
MEM 218.023438 1591983400.3715
MEM 252.023438 1591983400.4721
MEM 286.101562 1591983400.5726
MEM 354.351562 1591983400.6731
MEM 400.175781 1591983400.7737
MEM 204.023438 1591983400.8742
MEM 240.023438 1591983400.9748
MEM 276.023438 1591983401.0753
MEM 321.601562 1591983401.1759
MEM 202.023438 1591983401.2764
MEM 236.023438 1591983401.3769
MEM 272.023438 1591983401.4775
MEM 306.570312 1591983401.5780
MEM 372.363281 1591983401.6786
MEM 372.363281 1591983401.7791
MEM 374.312500 1591983401.8796
MEM 374.312500 1591983401.9801
MEM 402.281250 1591983402.0806
MEM 208.023438 1591983402.1811
MEM 242.023438 1591983402.2817
MEM 276.023438 1591983402.3822
MEM 325.601562 1591983402.4827
MEM 200.023438 1591983402.5833
MEM 238.023438 1591983402.6838
MEM 272.023438 1591983402.7844
MEM 324.363281 1591983402.8849
MEM 340.261719 1591983402.9854
MEM 340.261719 1591983403.0859
MEM 342.324219 1591983403.1864
MEM 342.324219 1591983403.2870
MEM 390.269531 1591983403.3875
MEM 408.316406 1591983403.4881
MEM 410.316406 1591983403.5886
MEM 192.023438 1591983403.6892
MEM 230.023438 1591983403.7898
MEM 268.023438 1591983403.8903
MEM 304.101562 1591983403.9907
MEM 198.023438 1591983404.0912
MEM 236.023438 1591983404.1917
MEM 274.023438 1591983404.2923
MEM 336.363281 1591983404.3928
MEM 352.363281 1591983404.4932
MEM 352.363281 1591983404.5937
MEM 354.351562 1591983404.6943
MEM 388.125000 1591983404.7948
MEM 416.226562 1591983404.8953
MEM 416.226562 1591983404.9958
MEM 188.742188 1591983405.0964
MEM 226.023438 1591983405.1969
MEM 260.023438 1591983405.2974
MEM 296.101562 1591983405.3979
MEM 188.742188 1591983405.4984
MEM 224.023438 1591983405.5990
MEM 258.023438 1591983405.6995
MEM 292.101562 1591983405.8000
MEM 366.210938 1591983405.9005
MEM 406.171875 1591983406.0009
MEM 406.171875 1591983406.1014
MEM 406.171875 1591983406.2019
MEM 408.234375 1591983406.3024
MEM 408.234375 1591983406.4030
MEM 200.023438 1591983406.5034
MEM 236.023438 1591983406.6038
MEM 268.023438 1591983406.7043
MEM 306.101562 1591983406.8048
MEM 200.023438 1591983406.9052
MEM 236.023438 1591983407.0056
MEM 270.023438 1591983407.1060
MEM 306.101562 1591983407.2063
MEM 390.187500 1591983407.3067
MEM 398.179688 1591983407.4072
MEM 398.179688 1591983407.5076
MEM 400.242188 1591983407.6080
MEM 400.242188 1591983407.7084
MEM 188.742188 1591983407.8089
MEM 226.023438 1591983407.9093
MEM 258.023438 1591983408.0097
MEM 290.101562 1591983408.1102
MEM 225.699219 1591983408.2107
MEM 216.023438 1591983408.3110
MEM 248.023438 1591983408.4115
MEM 280.023438 1591983408.5119
MEM 354.351562 1591983408.6124
MEM 390.187500 1591983408.7130
MEM 390.187500 1591983408.8133
MEM 392.250000 1591983408.9137
MEM 392.250000 1591983409.0141
MEM 403.593750 1591983409.1145
MEM 208.023438 1591983409.2149
MEM 244.023438 1591983409.3155
MEM 282.023438 1591983409.4159
MEM 379.601562 1591983409.5165
MEM 212.023438 1591983409.6170
MEM 246.023438 1591983409.7175
MEM 280.023438 1591983409.8180
MEM 342.363281 1591983409.9186
MEM 382.195312 1591983410.0191
MEM 382.195312 1591983410.1196
MEM 384.257812 1591983410.2202
MEM 384.257812 1591983410.3207
MEM 396.117188 1591983410.4212
MEM 202.023438 1591983410.5217
MEM 240.023438 1591983410.6222
MEM 278.023438 1591983410.7229
MEM 361.601562 1591983410.8235
MEM 208.023438 1591983410.9240
MEM 244.023438 1591983411.0244
